quotation_row_id,quotation_code,stage_id,category_id,subcategory_id,current_description,unit,quantity,section,proposed_source_type,proposed_source_id,client_selectable,existing_product_library_match,existing_estimating_catalogue_match,explicit_estimating_master_match,match_confidence,duplicate_group,unresolved_reason,migration_status,notes
quote-1549,1549,stage:unassigned,category:appliances,subcategory:cooktops,"SMEG CIR93AXS 900mm s/steel gas cooktop, wok burner, cast trivets, flame failure",EACH,,SMEG UPGRADE OPTIONS,product,product:appliances:cooktops:smeg-cir93axs-900mm-s-steel-gas-cooktop-wok-burner-cast-trivets-flame-failure,true,,,,rule,product:appliances:cooktops:smeg-cir93axs-900mm-s-steel-gas-cooktop-wok-burner-cast-trivets-flame-failure,,missing-product-library-candidate,Physical product/material candidate.
quote-1550,1550,stage:unassigned,category:appliances,subcategory:cooktops,"SMEG SIHP263S 600mm 3 zone induction cooktop ,trimless, touch control",EACH,,SMEG UPGRADE OPTIONS,product,product:appliances:cooktops:smeg-sihp263s-600mm-3-zone-induction-cooktop-trimless-touch-control,true,,,,rule,product:appliances:cooktops:smeg-sihp263s-600mm-3-zone-induction-cooktop-trimless-touch-control,,missing-product-library-candidate,Physical product/material candidate.
quote-1551,1551,stage:unassigned,category:appliances,subcategory:cooktops,"SMEG SIHP294S 900mm 4 zone induction cooktop ,trimless, touch control",EACH,,SMEG UPGRADE OPTIONS,product,product:appliances:cooktops:smeg-sihp294s-900mm-4-zone-induction-cooktop-trimless-touch-control,true,,,,rule,product:appliances:cooktops:smeg-sihp294s-900mm-4-zone-induction-cooktop-trimless-touch-control,,missing-product-library-candidate,Physical product/material candidate.
quote-1552,1552,stage:unassigned,category:appliances,subcategory:rangehoods,"SMEG K181V90 900mm s/steel canopy rangehood, black glass fascia, 590m3/hr",EACH,,SMEG UPGRADE OPTIONS,product,product:appliances:rangehoods:smeg-k181v90-900mm-s-steel-canopy-rangehood-black-glass-fascia-590m3-hr,true,,,,rule,product:appliances:rangehoods:smeg-k181v90-900mm-s-steel-canopy-rangehood-black-glass-fascia-590m3-hr,,missing-product-library-candidate,Physical product/material candidate.
quote-1553,1553,stage:unassigned,category:appliances,subcategory:dishwashers,"SMEG DWAFI149 600mm fully integrated dishwasher, 4 star water rating",EACH,,SMEG UPGRADE OPTIONS,assembly,assembly:appliances:dishwashers:smeg-dwafi149-600mm-fully-integrated-dishwasher-4-star-water-rating,false,,quote-1553,,derived-runtime,assembly:appliances:dishwashers:smeg-dwafi149-600mm-fully-integrated-dishwasher-4-star-water-rating,,requires-assembly-model,Product/resource bundle; needs assembly template rather than single catalogue row.
quote-1554,1554,stage:unassigned,category:appliances,subcategory:microwaves,SMEG SA35MX s/steel 34 litre microwave,EACH,,SMEG UPGRADE OPTIONS,product,product:appliances:microwaves:smeg-sa35mx-s-steel-34-litre-microwave,true,,,,rule,product:appliances:microwaves:smeg-sa35mx-s-steel-34-litre-microwave,,missing-product-library-candidate,Physical product/material candidate.
quote-1555,1555,stage:unassigned,category:appliances,subcategory:microwaves,SMEG STK60X34D 600mm s/steel built in trim kit for microwave,EACH,,SMEG UPGRADE OPTIONS,product,product:appliances:microwaves:smeg-stk60x34d-600mm-s-steel-built-in-trim-kit-for-microwave,true,,,,rule,product:appliances:microwaves:smeg-stk60x34d-600mm-s-steel-built-in-trim-kit-for-microwave,,missing-product-library-candidate,Physical product/material candidate.
quote-1559,1559,stage:lock-up,category:roofing,subcategory:item,ITEM,UNIT,QTY,WATERPROOFING,informational,,false,,,,rule,,,not-a-catalogue-record,Repeated imported column header row; not a catalogue record.
quote-1561,1561,stage:lock-up,category:roofing,subcategory:waterproofing-quote,WATERPROOFING QUOTE,ITEM,,WATERPROOFING,assembly,assembly:roofing:waterproofing-quote:waterproofing-quote,false,,quote-1561,,derived-runtime,assembly:roofing:waterproofing-quote:waterproofing-quote,,requires-assembly-model,Product/resource bundle; needs assembly template rather than single catalogue row.
quote-1562,1562,stage:lock-up,category:plumbing-fixtures,subcategory:baths,WATERPROOF STANDARD BATHROOM,EACH,,WATERPROOFING,assembly,assembly:plumbing-fixtures:baths:waterproof-standard-bathroom,false,,quote-1562,,derived-runtime,assembly:plumbing-fixtures:baths:waterproof-standard-bathroom,,requires-assembly-model,Product/resource bundle; needs assembly template rather than single catalogue row.
quote-1563,1563,stage:lock-up,category:roofing,subcategory:waterproof-standard-ensuite,WATERPROOF STANDARD ENSUITE,EACH,,WATERPROOFING,assembly,assembly:roofing:waterproof-standard-ensuite:waterproof-standard-ensuite,false,,quote-1563,,derived-runtime,assembly:roofing:waterproof-standard-ensuite:waterproof-standard-ensuite,,requires-assembly-model,Product/resource bundle; needs assembly template rather than single catalogue row.
quote-1564,1564,stage:lock-up,category:plumbing-fixtures,subcategory:toilets,WATERPROOF TOILET,EACH,,WATERPROOFING,assembly,assembly:plumbing-fixtures:toilets:waterproof-toilet,false,,quote-1564,,derived-runtime,assembly:plumbing-fixtures:toilets:waterproof-toilet,,requires-assembly-model,Product/resource bundle; needs assembly template rather than single catalogue row.
quote-1565,1565,stage:lock-up,category:roofing,subcategory:waterproof-laundry,WATERPROOF LAUNDRY,EACH,,WATERPROOFING,assembly,assembly:roofing:waterproof-laundry:waterproof-laundry,false,,quote-1565,,derived-runtime,assembly:roofing:waterproof-laundry:waterproof-laundry,,requires-assembly-model,Product/resource bundle; needs assembly template rather than single catalogue row.
quote-1566,1566,stage:lock-up,category:flooring-tiling,subcategory:waterproof-balcony-floor,WATERPROOF BALCONY FLOOR,M2,,WATERPROOFING,assembly,assembly:flooring-tiling:waterproof-balcony-floor:waterproof-balcony-floor,false,,quote-1566,,derived-runtime,assembly:flooring-tiling:waterproof-balcony-floor:waterproof-balcony-floor,,requires-assembly-model,Product/resource bundle; needs assembly template rather than single catalogue row.
quote-1567,1567,stage:base,category:plumbing-fixtures,subcategory:showers,SHOWER BASE CONSTRUCT ON SITE,EACH,,WATERPROOFING,assembly,assembly:plumbing-fixtures:showers:shower-base-construct-on-site,false,,quote-1567,,derived-runtime,assembly:plumbing-fixtures:showers:shower-base-construct-on-site,,requires-assembly-model,Product/resource bundle; needs assembly template rather than single catalogue row.
quote-1568,1568,stage:lock-up,category:flooring-tiling,subcategory:waterproofing-floors,WATERPROOFING FLOORS,M2,,WATERPROOFING,assembly,assembly:flooring-tiling:waterproofing-floors:waterproofing-floors,false,,quote-1568,,derived-runtime,assembly:flooring-tiling:waterproofing-floors:waterproofing-floors,,requires-assembly-model,Product/resource bundle; needs assembly template rather than single catalogue row.
quote-1569,1569,stage:lock-up,category:flooring-tiling,subcategory:wall-to-floor-intersections,WALL TO FLOOR INTERSECTIONS,LM,,WATERPROOFING,assembly,assembly:flooring-tiling:wall-to-floor-intersections:wall-to-floor-intersections,false,,quote-1569,,derived-runtime,assembly:flooring-tiling:wall-to-floor-intersections:wall-to-floor-intersections,,requires-assembly-model,Product/resource bundle; needs assembly template rather than single catalogue row.
quote-1570,1570,stage:lock-up,category:plumbing-fixtures,subcategory:showers,WATERPROOF SHOWER,ITEM,,WATERPROOFING,assembly,assembly:plumbing-fixtures:showers:waterproof-shower,false,,quote-1570,,derived-runtime,assembly:plumbing-fixtures:showers:waterproof-shower,,requires-assembly-model,Product/resource bundle; needs assembly template rather than single catalogue row.
quote-1571,1571,stage:lock-up,category:plumbing-fixtures,subcategory:showers,WATERPROOF LARGE SHOWER,ITEM,,WATERPROOFING,assembly,assembly:plumbing-fixtures:showers:waterproof-large-shower,false,,quote-1571,,derived-runtime,assembly:plumbing-fixtures:showers:waterproof-large-shower,,requires-assembly-model,Product/resource bundle; needs assembly template rather than single catalogue row.
quote-1572,1572,stage:lock-up,category:plumbing-fixtures,subcategory:showers,WATERPROOF SHOWER (3 WALLS),ITEM,,WATERPROOFING,assembly,assembly:plumbing-fixtures:showers:waterproof-shower-3-walls,false,,quote-1572,,derived-runtime,assembly:plumbing-fixtures:showers:waterproof-shower-3-walls,,requires-assembly-model,Product/resource bundle; needs assembly template rather than single catalogue row.
quote-1573,1573,stage:lock-up,category:flooring-tiling,subcategory:floor-waste,FLOOR WASTE,EACH,,WATERPROOFING,assembly,assembly:flooring-tiling:floor-waste:floor-waste,false,,quote-1573,,derived-runtime,assembly:flooring-tiling:floor-waste:floor-waste,,requires-assembly-model,Product/resource bundle; needs assembly template rather than single catalogue row.
quote-1574,1574,stage:lock-up,category:flooring-tiling,subcategory:floor-waste-covers,FLOOR WASTE COVERS,EACH,,WATERPROOFING,assembly,assembly:flooring-tiling:floor-waste-covers:floor-waste-covers,false,,quote-1574,,derived-runtime,assembly:flooring-tiling:floor-waste-covers:floor-waste-covers,,requires-assembly-model,Product/resource bundle; needs assembly template rather than single catalogue row.
quote-1575,1575,stage:lock-up,category:plumbing-fixtures,subcategory:baths,BATH,EACH,,WATERPROOFING,assembly,assembly:plumbing-fixtures:baths:bath,false,,quote-1575,,derived-runtime,assembly:plumbing-fixtures:baths:bath,,requires-assembly-model,Product/resource bundle; needs assembly template rather than single catalogue row.
quote-1576,1576,stage:lock-up,category:plumbing-fixtures,subcategory:baths,BATH HOB,EACH,,WATERPROOFING,assembly,assembly:plumbing-fixtures:baths:bath-hob,false,,quote-1576,,derived-runtime,assembly:plumbing-fixtures:baths:bath-hob,,requires-assembly-model,Product/resource bundle; needs assembly template rather than single catalogue row.
quote-1580,1580,stage:unassigned,category:tiling,subcategory:item,ITEM,UNIT,QTY,TILING,informational,,false,,,,rule,,,not-a-catalogue-record,Repeated imported column header row; not a catalogue record.
quote-1583,1583,stage:fix-out,category:plumbing-fixtures,subcategory:baths,TILE QUOTE,ITEM,,BATHROOM,assembly,assembly:plumbing-fixtures:baths:tile-quote,false,,quote-1583,,derived-runtime,assembly:plumbing-fixtures:baths:tile-quote,,requires-assembly-model,Product/resource bundle; needs assembly template rather than single catalogue row.
quote-1585,1585,stage:fix-out,category:plumbing-fixtures,subcategory:baths,WALL TILES,M2,,BATHROOM,product,product:plumbing-fixtures:baths:wall-tiles,true,,,,rule,product:plumbing-fixtures:baths:wall-tiles,,missing-product-library-candidate,Physical product/material candidate.
quote-1586,1586,stage:fix-out,category:plumbing-fixtures,subcategory:baths,900 x 900 x 2.0 SHOWER RECESS (3.6 M2),EACH,,BATHROOM,product,product:plumbing-fixtures:baths:900-x-900-x-2-0-shower-recess-3-6-m2,true,,,,rule,product:plumbing-fixtures:baths:900-x-900-x-2-0-shower-recess-3-6-m2,,missing-product-library-candidate,Physical product/material candidate.
quote-1587,1587,stage:fix-out,category:plumbing-fixtures,subcategory:baths,SKIRTING TILES,M2,,BATHROOM,product,product:plumbing-fixtures:baths:skirting-tiles,true,,,,rule,product:plumbing-fixtures:baths:skirting-tiles,,missing-product-library-candidate,Physical product/material candidate.
quote-1588,1588,stage:fix-out,category:plumbing-fixtures,subcategory:baths,FLOOR TILES,M2,,BATHROOM,product,product:plumbing-fixtures:baths:floor-tiles,true,,,,rule,product:plumbing-fixtures:baths:floor-tiles,,missing-product-library-candidate,Physical product/material candidate.
quote-1589,1589,stage:fix-out,category:plumbing-fixtures,subcategory:baths,BATH ARPON (1.8 M2),M2,,BATHROOM,product,product:plumbing-fixtures:baths:bath-arpon-1-8-m2,true,,,,rule,product:plumbing-fixtures:baths:bath-arpon-1-8-m2,,missing-product-library-candidate,Physical product/material candidate.
quote-1590,1590,stage:fix-out,category:plumbing-fixtures,subcategory:baths,BATH HOB (1 M2),M2,,BATHROOM,product,product:plumbing-fixtures:baths:bath-hob-1-m2,true,,,,rule,product:plumbing-fixtures:baths:bath-hob-1-m2,,missing-product-library-candidate,Physical product/material candidate.
quote-1591,1591,stage:fix-out,category:plumbing-fixtures,subcategory:baths,SPLASHBACK,M2,,BATHROOM,product,product:plumbing-fixtures:baths:splashback,true,,,,rule,product:plumbing-fixtures:baths:splashback,,missing-product-library-candidate,Physical product/material candidate.
quote-1592,1592,stage:fix-out,category:plumbing-fixtures,subcategory:baths,SOAP HOLDER,EACH,,BATHROOM,product,product:plumbing-fixtures:baths:soap-holder,true,,,,rule,product:plumbing-fixtures:baths:soap-holder,,missing-product-library-candidate,Physical product/material candidate.
quote-1593,1593,stage:fix-out,category:plumbing-fixtures,subcategory:baths,FREEZE TILES (50 x 200),EACH,,BATHROOM,product,product:plumbing-fixtures:baths:freeze-tiles-50-x-200,true,,,,rule,product:plumbing-fixtures:baths:freeze-tiles-50-x-200,,missing-product-library-candidate,Physical product/material candidate.
quote-1594,1594,stage:fix-out,category:plumbing-fixtures,subcategory:baths,FEATURE TILES,SHEET,,BATHROOM,product,product:plumbing-fixtures:baths:feature-tiles,true,,,,rule,product:plumbing-fixtures:baths:feature-tiles,,missing-product-library-candidate,Physical product/material candidate.
quote-1595,1595,stage:fix-out,category:plumbing-fixtures,subcategory:baths,OTHER,M2,,BATHROOM,product,product:plumbing-fixtures:baths:other,true,,,,rule,product:plumbing-fixtures:baths:other,,missing-product-library-candidate,Physical product/material candidate.
quote-1598,1598,stage:fix-out,category:flooring-tiling,subcategory:wall-tiles,WALL TILES,M2,,ENSUITE,product,product:flooring-tiling:wall-tiles:wall-tiles,true,,,,rule,product:flooring-tiling:wall-tiles:wall-tiles,,missing-product-library-candidate,Physical product/material candidate.
quote-1599,1599,stage:unassigned,category:plumbing-fixtures,subcategory:showers,900 x 900 x 2.0 SHOWER (3.6 M2) OR (6.6 M2),EACH,,ENSUITE,product,product:plumbing-fixtures:showers:900-x-900-x-2-0-shower-3-6-m2-or-6-6-m2,true,,,,rule,product:plumbing-fixtures:showers:900-x-900-x-2-0-shower-3-6-m2-or-6-6-m2,,missing-product-library-candidate,Physical product/material candidate.
quote-1600,1600,stage:fix-out,category:flooring-tiling,subcategory:skirting-tiles,SKIRTING TILES,M2,,ENSUITE,product,product:flooring-tiling:skirting-tiles:skirting-tiles,true,,,,rule,product:flooring-tiling:skirting-tiles:skirting-tiles,,missing-product-library-candidate,Physical product/material candidate.
quote-1601,1601,stage:fix-out,category:flooring-tiling,subcategory:floor-tiles,FLOOR TILES,M2,,ENSUITE,product,product:flooring-tiling:floor-tiles:floor-tiles,true,,,,rule,product:flooring-tiling:floor-tiles:floor-tiles,,missing-product-library-candidate,Physical product/material candidate.
quote-1602,1602,stage:fix-out,category:plumbing-fixtures,subcategory:baths,BATH ARPON,M2,,ENSUITE,product,product:plumbing-fixtures:baths:bath-arpon,true,,,,rule,product:plumbing-fixtures:baths:bath-arpon,,missing-product-library-candidate,Physical product/material candidate.
quote-1603,1603,stage:fix-out,category:plumbing-fixtures,subcategory:baths,BATH HOB,M2,,ENSUITE,product,product:plumbing-fixtures:baths:bath-hob,true,,,,rule,product:plumbing-fixtures:baths:bath-hob,,missing-product-library-candidate,Physical product/material candidate.
quote-1604,1604,stage:unassigned,category:ensuite,subcategory:splashback,SPLASHBACK,M2,,ENSUITE,unresolved,,false,,,,unresolved,,ambiguous labour/material item,requires-review,"No reliable product, trade, category, or formula signal."
quote-1605,1605,stage:unassigned,category:ensuite,subcategory:soap-holder,SOAP HOLDER,EACH,,ENSUITE,unresolved,,false,,,,unresolved,,legacy row,requires-review,"No reliable product, trade, category, or formula signal."
quote-1606,1606,stage:fix-out,category:flooring-tiling,subcategory:freeze-tiles-50-x-200,FREEZE TILES (50 x 200),EACH,,ENSUITE,product,product:flooring-tiling:freeze-tiles-50-x-200:freeze-tiles-50-x-200,true,,,,rule,product:flooring-tiling:freeze-tiles-50-x-200:freeze-tiles-50-x-200,,missing-product-library-candidate,Physical product/material candidate.
quote-1607,1607,stage:fix-out,category:flooring-tiling,subcategory:feature-tiles,FEATURE TILES,SHEET,,ENSUITE,product,product:flooring-tiling:feature-tiles:feature-tiles,true,,,,rule,product:flooring-tiling:feature-tiles:feature-tiles,,missing-product-library-candidate,Physical product/material candidate.
quote-1608,1608,stage:unassigned,category:ensuite,subcategory:other,OTHER,M2,,ENSUITE,unresolved,,false,,,,unresolved,,ambiguous labour/material item,requires-review,"No reliable product, trade, category, or formula signal."
